母猪品种,variety,体况,body_condition,季节,season,胎次,配种前天数,配种后天数,产子后天数,产子数量,断奶后天数,饲料量
太湖母猪,0,偏瘦,1,秋,2,6,,,,,2,3.3902073644803226
苏太母猪,4,很胖,4,春,0,5,,,,,1,3.283107984899791
太湖母猪,0,偏胖,3,冬,3,4,1,,,,,3.184318500493231
荣昌母猪,1,标准,2,夏,1,2,,,,,5,3.599379864050804
二元母猪,5,很胖,4,春,0,4,1,,,,,2.9589603077374074
二元母猪,5,很瘦,0,夏,1,2,,1,,,,3.249142294579967
苏太母猪,4,偏胖,3,秋,2,2,5,,,,,3.1475905446957486
太湖母猪,3,标准,2,夏,1,2,,5,,,,2.67858898487698
太湖母猪,3,很瘦,0,春,0,4,,,7,4,,4.6221572409752705
二元母猪,5,很瘦,0,春,0,5,,5,,,,2.7575866165670204
荣昌母猪,1,很瘦,0,冬,3,2,,,23,2,,4.252520509968742
海波儿猪,2,很胖,4,春,0,5,,,,,7,3.319769169973182
苏太母猪,4,偏胖,3,夏,1,4,,5,,,,2.119933567761104
海波儿猪,2,很瘦,0,冬,3,3,,5,,,,2.570998582919358
苏太母猪,4,偏胖,3,春,0,2,4,,,,,2.969032751076089
苏太母猪,4,标准,2,冬,3,1,,4,,,,2.4573985677749506
荣昌母猪,1,偏瘦,1,春,0,2,2,,,,,3.257092398794829
二元母猪,5,标准,2,冬,3,1,3,,,,,3.1166408569204265
荣昌母猪,1,标准,2,冬,3,1,,,2,1,,3.577941558135041
二元母猪,5,很胖,4,冬,3,6,,,23,6,,5.03911899961195
二元母猪,5,偏瘦,1,夏,1,3,,3,,,,2.356237861306711
太湖母猪,0,偏胖,3,夏,1,3,8,,,,,2.9182012797296357
荣昌母猪,1,很胖,4,秋,2,5,,,17,5,,4.710239880369484
苏太母猪,4,偏胖,3,秋,2,1,,,,,2,3.3316598835496807
太湖母猪,0,偏胖,3,冬,3,6,8,,,,,3.155327374308019
太湖母猪,0,很胖,4,冬,3,5,,8,,,,1.918718378315943
苏太母猪,4,很瘦,0,秋,2,3,4,,,,,3.6998930879765575
二元母猪,5,偏胖,3,春,0,6,,4,,,,2.2717922177537115
海波儿猪,2,偏瘦,1,冬,3,3,,4,,,,2.3941039093259575
太湖母猪,0,偏瘦,1,秋,2,2,,,,,2,3.870035864793384
荣昌母猪,1,偏胖,3,春,0,4,9,,,,,2.82772141292648
苏太母猪,4,偏胖,3,秋,2,3,9,,,,,2.752643218703606
苏太母猪,4,偏胖,3,冬,3,4,,,,,5,3.2306392697171686
二元母猪,5,偏瘦,1,冬,3,3,,9,,,,2.9098393610508833
荣昌母猪,1,偏胖,3,秋,2,6,,,8,6,,5.091665500828405
太湖母猪,3,很瘦,0,夏,1,5,3,,,,,3.078524122912644
苏太母猪,4,偏瘦,1,夏,1,3,,,,,4,3.37694054142726
太湖母猪,3,很瘦,0,秋,2,3,2,,,,,2.9117156093803334
苏太母猪,4,很瘦,0,夏,1,2,,2,,,,2.5550870781885116
太湖母猪,3,偏胖,3,春,0,3,,,,,4,3.4131261720392643
海波儿猪,2,标准,2,春,0,2,,,7,2,,3.79669688276271
太湖母猪,3,标准,2,冬,3,2,3,,,,,3.3619462487632985
荣昌母猪,1,很瘦,0,春,0,3,9,,,,,3.5641401867641003
太湖母猪,0,标准,2,冬,3,1,2,,,,,3.2596334277275685
海波儿猪,2,偏瘦,1,春,0,5,5,,,,,3.5475890835647115
荣昌母猪,1,很瘦,0,冬,3,3,,,10,3,,4.182571815742699
二元母猪,5,偏胖,3,夏,1,1,,5,,,,2.124389543242365
太湖母猪,3,很瘦,0,冬,3,5,4,,,,,3.9920802398652726
太湖母猪,3,很瘦,0,冬,3,4,5,,,,,3.1365179602671085
苏太母猪,4,偏瘦,1,秋,2,5,,,20,5,,5.149931119568255
苏太母猪,4,标准,2,夏,1,6,,,17,6,,5.378642345871245
太湖母猪,0,偏瘦,1,夏,1,5,2,,,,,3.5012119995952373
太湖母猪,3,偏瘦,1,春,0,6,,2,,,,2.3581764037829167
荣昌母猪,1,很瘦,0,冬,3,5,7,,,,,3.022650504813195
荣昌母猪,1,标准,2,夏,1,4,,7,,,,2.094892118177887
太湖母猪,0,偏瘦,1,秋,2,2,,,,,2,3.412567555683484
海波儿猪,2,很瘦,0,夏,1,1,,,,,5,3.790494305704782
二元母猪,5,很瘦,0,秋,2,5,,,18,5,,5.0203770125801555
海波儿猪,2,偏胖,3,夏,1,3,,7,,,,3.055493447748209
二元母猪,5,很瘦,0,春,0,6,,7,,,,2.992551708138391
苏太母猪,4,偏瘦,1,秋,2,1,,,13,1,,3.673205611785904
荣昌母猪,1,很瘦,0,夏,1,5,,,,,5,3.7005119486920424
二元母猪,5,很胖,4,春,0,5,,,,,1,3.1869981819988498
太湖母猪,3,偏胖,3,夏,1,3,6,,,,,2.9052586496895914
太湖母猪,3,很瘦,0,冬,3,6,,,,,2,3.4269757098628446
二元母猪,5,很胖,4,冬,3,3,,,28,3,,4.039244586668685
苏太母猪,4,很胖,4,春,0,5,,6,,,,1.7817131958078138
海波儿猪,2,标准,2,春,0,5,,,27,5,,4.970265675491001
太湖母猪,0,标准,2,夏,1,3,6,,,,,3.2942959061373127
太湖母猪,3,偏瘦,1,春,0,4,,,,,6,3.405574158585331
太湖母猪,0,偏瘦,1,秋,2,4,,,,,2,3.4340172324910228
太湖母猪,0,很胖,4,春,0,5,,,2,5,,4.627297698539549
太湖母猪,3,很瘦,0,秋,2,6,,,8,6,,5.313118939931459
苏太母猪,4,很胖,4,夏,1,5,,,,,2,3.2658890423948645
荣昌母猪,1,很瘦,0,冬,3,1,,,1,1,,3.5685275047308203
太湖母猪,3,很胖,4,秋,2,2,,6,,,,2.968526237283935
苏太母猪,4,偏胖,3,秋,2,4,,,14,4,,4.528176099355691
二元母猪,5,偏胖,3,夏,1,4,,,20,4,,4.435484371893616
荣昌母猪,1,很瘦,0,夏,1,5,,,28,5,,4.796156214535568
二元母猪,5,标准,2,秋,2,4,,,,,7,3.543225814842111
荣昌母猪,1,偏胖,3,春,0,4,,,,,1,3.2706089556666305
太湖母猪,0,标准,2,春,0,3,,6,,,,2.3459830220255196
太湖母猪,0,很瘦,0,冬,3,4,9,,,,,3.179149202464562
海波儿猪,2,很瘦,0,春,0,4,,9,,,,2.6365019013424886
海波儿猪,2,很瘦,0,冬,3,4,,,,,5,3.736595397918214
荣昌母猪,1,偏瘦,1,夏,1,3,,9,,,,1.976692667981592
苏太母猪,4,偏瘦,1,夏,1,1,,,,,6,3.6971604714552724
荣昌母猪,1,很胖,4,夏,1,3,8,,,,,2.7900534357887614
海波儿猪,2,很瘦,0,秋,2,6,,,,,6,4.002626204186316
二元母猪,5,很瘦,0,秋,2,3,,8,,,,2.3200154399781465
二元母猪,5,偏瘦,1,秋,2,3,,,,,2,3.744144978160584
二元母猪,5,偏胖,3,秋,2,3,,8,,,,2.330710592553541
太湖母猪,3,很胖,4,春,0,5,6,,,,,3.202230688442375
苏太母猪,4,很胖,4,冬,3,3,,6,,,,2.339092893123148
太湖母猪,3,很瘦,0,秋,2,1,,,3,1,,3.3807217154479083
太湖母猪,3,偏胖,3,春,0,1,,,,,2,3.2531051178417725
荣昌母猪,1,标准,2,春,0,2,,6,,,,2.3126688675338114
海波儿猪,2,很瘦,0,夏,1,6,,6,,,,2.0290224578224514
太湖母猪,0,偏瘦,1,秋,2,2,,6,,,,2.5052954251531534
苏太母猪,4,偏瘦,1,秋,2,1,,6,,,,2.075776002299132
二元母猪,5,偏胖,3,春,0,4,,,21,4,,4.363695675644056
二元母猪,5,标准,2,春,0,2,,,,,2,3.446827197900713
海波儿猪,2,偏胖,3,夏,1,1,,,8,1,,3.2833849613120294
海波儿猪,2,标准,2,冬,3,2,,,,,2,3.5754426301173794
海波儿猪,2,很瘦,0,秋,2,2,,,,,1,3.190243252157383
二元母猪,5,很胖,4,春,0,1,,,10,1,,3.2330960219296054
二元母猪,5,偏瘦,1,秋,2,4,,,16,4,,4.633853202849225
苏太母猪,4,很瘦,0,春,0,3,,6,,,,2.8112796002759035
太湖母猪,0,偏瘦,1,秋,2,3,,,2,3,,4.244470685475282
苏太母猪,4,很胖,4,冬,3,4,1,,,,,2.9506851781007426
太湖母猪,3,很瘦,0,冬,3,1,2,,,,,3.437260679746657
太湖母猪,0,很胖,4,秋,2,5,,,25,5,,4.566917360722982
太湖母猪,3,偏胖,3,冬,3,2,,2,,,,2.125926219485546
荣昌母猪,1,很胖,4,春,0,1,,,18,1,,3.422644433397744
二元母猪,5,偏胖,3,冬,3,2,,2,,,,3.1615747748347904
苏太母猪,4,偏瘦,1,冬,3,4,,2,,,,2.5224057841829675
二元母猪,5,标准,2,春,0,4,,2,,,,1.5482519400560752
太湖母猪,0,很胖,4,冬,3,6,,,,,7,3.241713945053765
海波儿猪,2,偏胖,3,春,0,1,,,,,6,3.225393045785529
太湖母猪,3,偏胖,3,秋,2,5,,,,,7,3.4791813813942816
苏太母猪,4,标准,2,春,0,6,8,,,,,3.2083081927593726
海波儿猪,2,标准,2,春,0,1,,8,,,,2.1460476472999392
苏太母猪,4,标准,2,冬,3,4,4,,,,,3.553823205022094
二元母猪,5,标准,2,冬,3,6,,,,,1,3.3019155375865363
太湖母猪,0,偏胖,3,夏,1,4,,,,,3,3.289804262783491
二元母猪,5,很瘦,0,冬,3,1,,4,,,,3.119021246915745
海波儿猪,2,偏胖,3,秋,2,1,1,,,,,2.894021994605434
苏太母猪,4,偏胖,3,春,0,1,,,,,5,3.28348631451683
荣昌母猪,1,偏胖,3,春,0,1,1,,,,,3.3559626839096945
二元母猪,5,很胖,4,春,0,6,,,21,6,,5.007171387325825
苏太母猪,4,很胖,4,春,0,6,7,,,,,2.80221093288871
二元母猪,5,很胖,4,秋,2,1,,,21,1,,3.351471215946394
海波儿猪,2,偏瘦,1,春,0,6,,,14,6,,5.058766869676011
太湖母猪,0,很胖,4,秋,2,2,,,2,2,,3.5948925323868575
太湖母猪,0,标准,2,秋,2,6,,,,,1,3.19507795030878
二元母猪,5,标准,2,春,0,6,,,9,6,,5.294081683258025
苏太母猪,4,标准,2,冬,3,5,,7,,,,1.9597997672079184
苏太母猪,4,偏瘦,1,秋,2,3,,,18,3,,4.401231646506775
太湖母猪,3,偏胖,3,夏,1,1,,,,,6,3.4049511475105745
二元母猪,5,很胖,4,冬,3,2,,,,,1,3.25076555083703
荣昌母猪,1,很胖,4,夏,1,3,,,,,1,3.1654148150511228
海波儿猪,2,标准,2,春,0,5,5,,,,,3.1817041461542552
太湖母猪,0,偏胖,3,秋,2,5,,,28,5,,4.817802559727236
苏太母猪,4,很瘦,0,秋,2,1,3,,,,,2.920249256072321
海波儿猪,2,标准,2,秋,2,1,,,7,1,,3.5582984005720113
太湖母猪,0,很胖,4,春,0,3,,,7,3,,4.021580617187536
荣昌母猪,1,偏胖,3,春,0,6,,,25,6,,5.220401285342963
荣昌母猪,1,标准,2,秋,2,1,8,,,,,3.236052445702373
太湖母猪,0,很胖,4,冬,3,5,,,8,5,,4.555088303432696
二元母猪,5,标准,2,春,0,3,,,12,3,,4.212059897726324
二元母猪,5,偏胖,3,冬,3,5,,8,,,,2.846553162065213
苏太母猪,4,偏瘦,1,秋,2,6,,8,,,,2.2657490146625703
海波儿猪,2,标准,2,秋,2,4,,,6,4,,4.578511792521034
太湖母猪,0,偏瘦,1,春,0,3,,8,,,,2.4224721082345013
二元母猪,5,偏瘦,1,夏,1,2,,8,,,,3.199332648061514
二元母猪,5,很瘦,0,秋,2,1,,,23,1,,3.6466153775250496
苏太母猪,4,很胖,4,秋,2,3,,8,,,,2.401237996344805
苏太母猪,4,标准,2,秋,2,6,,,,,4,3.3091231457201182
荣昌母猪,1,标准,2,冬,3,6,,,,,6,3.4926694907581655
苏太母猪,4,偏瘦,1,秋,2,4,,8,,,,1.9169108761592661
荣昌母猪,1,很瘦,0,夏,1,5,,,7,5,,4.774262168197621
太湖母猪,0,很胖,4,春,0,1,,,,,3,3.153487621510738
荣昌母猪,1,很瘦,0,春,0,2,,,13,2,,4.07167701408892
海波儿猪,2,很胖,4,秋,2,1,,,,,7,3.1850440752129296
太湖母猪,3,偏瘦,1,冬,3,4,2,,,,,3.4976562613540194
苏太母猪,4,标准,2,夏,1,1,,,9,1,,3.3868382053437345
海波儿猪,2,很胖,4,春,0,4,,2,,,,2.919233035181576
荣昌母猪,1,很胖,4,夏,1,1,,,,,3,3.2196411944998506
太湖母猪,0,标准,2,秋,2,3,,,9,3,,4.140315948505964
海波儿猪,2,偏瘦,1,夏,1,6,,,,,5,3.5641098913933624
太湖母猪,3,标准,2,秋,2,5,,2,,,,2.1697447444829705
荣昌母猪,1,偏胖,3,秋,2,4,,,,,1,3.3157307454683593
二元母猪,5,偏胖,3,冬,3,6,1,,,,,2.933211786597099
太湖母猪,3,标准,2,冬,3,4,,1,,,,2.194313536718374
苏太母猪,4,偏瘦,1,秋,2,4,,,4,4,,4.747633022897806
海波儿猪,2,偏瘦,1,冬,3,1,7,,,,,3.148943905518567
荣昌母猪,1,偏胖,3,夏,1,5,,7,,,,2.152668555671691
太湖母猪,0,标准,2,冬,3,4,9,,,,,3.2566275597972743
海波儿猪,2,偏瘦,1,春,0,4,,,28,4,,4.640218755074771
二元母猪,5,标准,2,冬,3,1,,9,,,,2.381490990948238
苏太母猪,4,偏瘦,1,夏,1,6,,,,,7,3.587852893227508
海波儿猪,2,很胖,4,春,0,2,,9,,,,2.95113627382418
二元母猪,5,偏瘦,1,冬,3,3,,,,,2,3.804262737454054
二元母猪,5,偏瘦,1,春,0,1,,9,,,,2.428693411705372
二元母猪,5,偏胖,3,秋,2,4,,,11,4,,4.483095683977871
海波儿猪,2,标准,2,冬,3,3,7,,,,,3.0313873617313276
苏太母猪,4,标准,2,秋,2,3,,7,,,,2.524897271003189
荣昌母猪,1,标准,2,秋,2,1,,7,,,,2.559847868922289
海波儿猪,2,很胖,4,春,0,4,,7,,,,2.079858164077175
苏太母猪,4,很胖,4,秋,2,6,,,6,6,,5.075600093484993
荣昌母猪,1,偏胖,3,冬,3,1,,,,,5,3.3753859296658524
荣昌母猪,1,标准,2,冬,3,2,,7,,,,2.2288329916665814
二元母猪,5,很胖,4,春,0,4,,7,,,,2.349959659491817
太湖母猪,3,标准,2,秋,2,2,6,,,,,2.95405921936583
太湖母猪,0,标准,2,夏,1,2,,,26,2,,3.5735329597922236
二元母猪,5,偏胖,3,夏,1,6,,,,,6,3.379412718585151
太湖母猪,3,很胖,4,秋,2,1,,,,,2,3.286642976470515
太湖母猪,3,偏胖,3,夏,1,5,,,,,4,3.3605088134911254
太湖母猪,3,偏瘦,1,夏,1,1,,,23,1,,3.7566970159524806
太湖母猪,0,标准,2,冬,3,6,,,2,6,,5.185755401780046
二元母猪,5,偏瘦,1,秋,2,1,,,,,3,3.3627071934956727
苏太母猪,4,很瘦,0,夏,1,3,,,3,3,,4.444090405559819
太湖母猪,0,很胖,4,秋,2,5,6,,,,,2.7385666382863194
太湖母猪,3,偏瘦,1,秋,2,4,5,,,,,3.6454546582635228
苏太母猪,4,偏胖,3,春,0,5,,5,,,,2.1700878059710873
太湖母猪,3,偏瘦,1,春,0,4,,,,,4,3.705353708297982
海波儿猪,2,偏胖,3,冬,3,1,,,,,6,3.321840731038266
海波儿猪,2,偏胖,3,夏,1,4,8,,,,,3.1311917924241213
海波儿猪,2,偏胖,3,冬,3,6,,,,,3,3.404933305304607
二元母猪,5,标准,2,夏,1,2,,,,,6,3.6312381060873133
荣昌母猪,1,很胖,4,夏,1,5,,,,,4,3.198870520926365
海波儿猪,2,标准,2,冬,3,1,,,25,1,,3.6328790991110655
太湖母猪,0,标准,2,秋,2,3,,,,,5,3.6251249786563875
太湖母猪,0,很瘦,0,夏,1,2,7,,,,,3.5913347590378386
二元母猪,5,标准,2,夏,1,2,,,,,1,3.3705822808899017
太湖母猪,0,偏瘦,1,夏,1,2,,7,,,,2.162122894292903
荣昌母猪,1,标准,2,夏,1,6,,,11,6,,5.207792383725975
海波儿猪,2,很瘦,0,春,0,5,,,,,2,3.8386805754588527
苏太母猪,4,偏胖,3,夏,1,4,,,,,5,3.3492627409106257
太湖母猪,0,偏胖,3,春,0,3,,,,,2,3.296883000881229
荣昌母猪,1,很瘦,0,冬,3,6,,,16,6,,5.742350014383286
苏太母猪,4,偏胖,3,夏,1,2,,7,,,,2.243417826267172
苏太母猪,4,偏胖,3,冬,3,5,,,,,5,3.3184620848940796
荣昌母猪,1,很胖,4,秋,2,4,3,,,,,2.8856676014531866
苏太母猪,4,标准,2,春,0,5,,,17,5,,4.8271409456467875
太湖母猪,0,很瘦,0,冬,3,4,,,14,4,,5.048345001011538
太湖母猪,3,偏胖,3,春,0,3,,,,,5,3.244825302427309
二元母猪,5,标准,2,夏,1,5,,3,,,,2.796443833476739
二元母猪,5,很胖,4,冬,3,4,,,,,5,3.2855795312392244
苏太母猪,4,很胖,4,冬,3,2,,,25,2,,3.656440854203691
荣昌母猪,1,偏瘦,1,春,0,4,,,,,5,3.4248579871929703
太湖母猪,0,偏瘦,1,冬,3,5,,3,,,,2.2660637631982103
海波儿猪,2,很瘦,0,秋,2,3,,,1,3,,4.742097789043625
荣昌母猪,1,偏瘦,1,冬,3,3,,,28,3,,4.114302155612482
太湖母猪,3,很瘦,0,夏,1,4,4,,,,,3.3894013260441263
二元母猪,5,很胖,4,夏,1,4,,,24,4,,4.251310866768389
太湖母猪,0,标准,2,夏,1,4,,,24,4,,4.606714086033866
苏太母猪,4,偏瘦,1,春,0,3,,,3,3,,4.561427168583602
二元母猪,5,偏胖,3,夏,1,4,,,28,4,,4.463198282224744
太湖母猪,0,很胖,4,夏,1,6,,4,,,,2.603833762175915
荣昌母猪,1,很胖,4,冬,3,3,4,,,,,2.920251839778268
苏太母猪,4,很瘦,0,冬,3,6,,,12,6,,5.611471576610389
海波儿猪,2,很胖,4,秋,2,3,,4,,,,2.020490740100751
荣昌母猪,1,偏胖,3,冬,3,4,,,4,4,,4.3394111710041
荣昌母猪,1,偏瘦,1,秋,2,6,3,,,,,3.300452222412658
二元母猪,5,很瘦,0,春,0,3,,,,,4,3.8590290812864874
太湖母猪,3,很瘦,0,秋,2,6,,3,,,,2.932262779898016
荣昌母猪,1,偏瘦,1,秋,2,5,,,27,5,,4.833995059645816
太湖母猪,0,很胖,4,夏,1,4,,3,,,,1.94667067945711
海波儿猪,2,很瘦,0,夏,1,6,,,1,6,,5.45994987877102
二元母猪,5,标准,2,秋,2,1,,3,,,,2.2274375685700534
太湖母猪,3,偏胖,3,冬,3,3,,,,,7,3.2785941362090454
二元母猪,5,偏瘦,1,冬,3,2,,,,,7,3.5504253895542406
苏太母猪,4,很瘦,0,夏,1,4,7,,,,,3.724256465923716
太湖母猪,3,偏瘦,1,秋,2,1,,,22,1,,3.9294347121235256
海波儿猪,2,偏胖,3,春,0,3,,,,,3,3.2920379723759727
太湖母猪,3,偏胖,3,夏,1,6,,7,,,,1.9916915041608014
荣昌母猪,1,偏胖,3,春,0,2,,,21,2,,3.7823886495559877
太湖母猪,0,偏胖,3,春,0,1,,,14,1,,3.405275476679923
二元母猪,5,偏瘦,1,夏,1,4,,,,,3,3.4027227806897744
二元母猪,5,很胖,4,秋,2,1,,,,,4,3.195653814170224
二元母猪,5,很胖,4,夏,1,5,,,28,5,,4.693986219800177
荣昌母猪,1,偏胖,3,冬,3,4,,7,,,,2.0374654956163782
二元母猪,5,很瘦,0,春,0,3,,,13,3,,4.664231986958716
二元母猪,5,很胖,4,秋,2,2,,,,,4,3.2804500176850007
太湖母猪,3,很瘦,0,春,0,4,,,,,7,3.9126590632931624
荣昌母猪,1,偏瘦,1,春,0,3,9,,,,,3.388501385966967
苏太母猪,4,很胖,4,夏,1,5,,,6,5,,4.562863488437425
荣昌母猪,1,标准,2,夏,1,3,,9,,,,2.8610163714494856
海波儿猪,2,偏胖,3,夏,1,1,4,,,,,2.9349601301241344
太湖母猪,3,偏胖,3,冬,3,1,3,,,,,3.052445361773429
荣昌母猪,1,偏瘦,1,冬,3,5,,3,,,,2.2310295034037955
荣昌母猪,1,很胖,4,秋,2,6,,,18,6,,4.953932158957585
二元母猪,5,偏瘦,1,春,0,2,,,,,4,3.607735906222995
海波儿猪,2,很瘦,0,冬,3,2,,,8,2,,4.378959775037228
太湖母猪,0,很胖,4,夏,1,2,5,,,,,2.955609383735649
二元母猪,5,偏胖,3,春,0,3,,,,,6,3.355974939882459
苏太母猪,4,很胖,4,冬,3,3,,5,,,,2.00208413440058
荣昌母猪,1,偏瘦,1,秋,2,6,,,19,6,,5.109548764647689
荣昌母猪,1,标准,2,春,0,4,8,,,,,3.1100313836514824
二元母猪,5,标准,2,夏,1,5,,8,,,,3.0152870116335064
二元母猪,5,偏胖,3,秋,2,2,,8,,,,2.0045416975242945
荣昌母猪,1,很瘦,0,春,0,4,,8,,,,2.518247786208339
二元母猪,5,很瘦,0,春,0,3,,,13,3,,4.682800777986056
荣昌母猪,1,偏瘦,1,夏,1,3,3,,,,,3.346543186213433
太湖母猪,0,标准,2,冬,3,1,,3,,,,2.7980167500389137
苏太母猪,4,偏瘦,1,夏,1,6,,3,,,,2.4343949704316374
海波儿猪,2,很胖,4,秋,2,4,,3,,,,2.059557972990313
太湖母猪,3,标准,2,春,0,3,,3,,,,2.6853594266736858
荣昌母猪,1,标准,2,秋,2,2,,,22,2,,3.9206691544737966
太湖母猪,0,偏瘦,1,冬,3,4,,,6,4,,4.7515122212782135
二元母猪,5,很瘦,0,夏,1,3,4,,,,,3.422001718053496
二元母猪,5,偏瘦,1,春,0,4,1,,,,,3.4407602892332285
二元母猪,5,偏胖,3,冬,3,4,,,,,5,3.3255729692971503
海波儿猪,2,标准,2,秋,2,3,,,,,4,3.6468201171205834
苏太母猪,4,标准,2,春,0,2,,,,,7,3.26942450133207
海波儿猪,2,很胖,4,春,0,4,,,,,3,3.1509344035962723
太湖母猪,0,偏胖,3,春,0,5,,,,,4,3.3597825619087742
二元母猪,5,标准,2,冬,3,5,,,,,2,3.2229478564049963
荣昌母猪,1,很瘦,0,冬,3,3,3,,,,,3.241196199456682
海波儿猪,2,偏瘦,1,秋,2,1,,,,,7,3.674931724805111
太湖母猪,3,偏瘦,1,秋,2,2,,,,,4,3.4622257730366877
太湖母猪,3,偏瘦,1,夏,1,5,,,14,5,,4.929336810920896
太湖母猪,0,很瘦,0,秋,2,2,,3,,,,2.4375959213214693
海波儿猪,2,很瘦,0,秋,2,5,,3,,,,2.3037529070612597
苏太母猪,4,很瘦,0,夏,1,2,,3,,,,2.6820862766735223
二元母猪,5,很胖,4,夏,1,4,,,22,4,,4.302215318416952
苏太母猪,4,偏胖,3,秋,2,3,,3,,,,2.100064968767353
荣昌母猪,1,偏胖,3,夏,1,5,1,,,,,2.8349782046494325
海波儿猪,2,偏胖,3,春,0,1,,,26,1,,3.5976626728817775
太湖母猪,3,偏瘦,1,秋,2,6,,,,,1,3.6597207383769272
二元母猪,5,很瘦,0,夏,1,4,,,28,4,,4.368631754113473
海波儿猪,2,标准,2,春,0,1,6,,,,,3.3775395234136893
海波儿猪,2,偏瘦,1,秋,2,4,,,15,4,,4.760843445700475
太湖母猪,3,标准,2,夏,1,6,,6,,,,2.155102385361308
二元母猪,5,很胖,4,春,0,6,,,21,6,,4.980814509989203
太湖母猪,0,很瘦,0,冬,3,4,,6,,,,2.7438690105607377
太湖母猪,0,很瘦,0,冬,3,2,,6,,,,2.9768874429694123
太湖母猪,3,偏瘦,1,夏,1,2,,,18,2,,3.9124271650913
太湖母猪,0,偏胖,3,秋,2,3,8,,,,,3.415725572959998
海波儿猪,2,偏瘦,1,春,0,5,,,12,5,,5.248813850590867
苏太母猪,4,很胖,4,秋,2,5,,,,,5,3.216403268500017
太湖母猪,0,标准,2,夏,1,1,,,,,2,3.3569889505559836
海波儿猪,2,偏瘦,1,春,0,2,,,23,2,,3.7400177485311166
二元母猪,5,很瘦,0,冬,3,1,2,,,,,3.1975690270809722
二元母猪,5,偏胖,3,夏,1,6,,,19,6,,5.118311779989932
荣昌母猪,1,很胖,4,秋,2,4,8,,,,,3.1065270625627397
二元母猪,5,标准,2,冬,3,1,,8,,,,2.9592535993236457
二元母猪,5,偏瘦,1,夏,1,3,,,,,3,3.7883018437935276
二元母猪,5,很胖,4,秋,2,2,,8,,,,2.02429318574363
二元母猪,5,偏瘦,1,冬,3,1,,8,,,,2.8134221749701176
荣昌母猪,1,很胖,4,春,0,4,,8,,,,2.2193199579407836
二元母猪,5,很胖,4,春,0,1,,,27,1,,3.3633068557489088
荣昌母猪,1,很胖,4,冬,3,6,,,14,6,,5.014470061537898
太湖母猪,0,标准,2,春,0,5,,,25,5,,4.963615226509862
太湖母猪,3,很瘦,0,秋,2,6,,,,,4,3.7443185807280255
荣昌母猪,1,偏胖,3,冬,3,3,,,19,3,,4.106179223467997
太湖母猪,3,标准,2,秋,2,2,7,,,,,3.32683145923653
荣昌母猪,1,偏瘦,1,秋,2,2,,,15,2,,3.800050324243775
荣昌母猪,1,很瘦,0,春,0,4,,,11,4,,4.883215376340835
苏太母猪,4,很胖,4,夏,1,1,7,,,,,3.21530897343568
海波儿猪,2,很胖,4,夏,1,2,,7,,,,2.2178925933246214
二元母猪,5,偏瘦,1,冬,3,2,8,,,,,3.334408434957405
太湖母猪,3,很胖,4,冬,3,5,5,,,,,3.2819644804004504
太湖母猪,3,很瘦,0,夏,1,3,7,,,,,3.8727197254779693
苏太母猪,4,很胖,4,冬,3,3,,,23,3,,3.9552027151682148
海波儿猪,2,很瘦,0,秋,2,1,,,,,5,3.8103305882880925
太湖母猪,3,标准,2,冬,3,1,,,,,2,3.629600994479496
苏太母猪,4,偏胖,3,冬,3,4,,7,,,,2.0934601978503276
二元母猪,5,很瘦,0,夏,1,6,,,9,6,,5.335309519535012
二元母猪,5,标准,2,春,0,2,8,,,,,3.1025991089015346
太湖母猪,3,标准,2,春,0,2,,,18,2,,3.7297437692444353
苏太母猪,4,很胖,4,秋,2,3,,,,,7,3.303677598281343
荣昌母猪,1,标准,2,冬,3,1,,8,,,,2.2213840114133907
太湖母猪,0,偏瘦,1,夏,1,6,,,20,6,,4.982025084409244
太湖母猪,3,很瘦,0,秋,2,6,8,,,,,2.9088630190374816
苏太母猪,4,标准,2,春,0,3,,8,,,,2.8397484921004232
太湖母猪,3,偏瘦,1,秋,2,1,,8,,,,2.9914562110452327
二元母猪,5,很胖,4,冬,3,6,,8,,,,2.104582863428353
海波儿猪,2,标准,2,冬,3,5,,8,,,,3.170127367832361
荣昌母猪,1,很胖,4,夏,1,4,8,,,,,3.12472320234458
海波儿猪,2,偏胖,3,冬,3,5,,,6,5,,4.6429654825572095
苏太母猪,4,很瘦,0,冬,3,6,,,,,1,3.755766543538227
苏太母猪,4,很瘦,0,夏,1,3,,8,,,,2.5725435283678157
太湖母猪,0,标准,2,夏,1,5,6,,,,,3.149578123518527
海波儿猪,2,标准,2,冬,3,4,6,,,,,3.216134147749727
二元母猪,5,很胖,4,春,0,4,,,20,4,,4.381132142894587
二元母猪,5,偏瘦,1,秋,2,1,,,8,1,,3.8656814989898436
太湖母猪,3,很瘦,0,冬,3,2,,,14,2,,3.977434819799943
荣昌母猪,1,很胖,4,春,0,5,1,,,,,3.2441728740477234
二元母猪,5,很瘦,0,春,0,3,,,5,3,,4.846236410932742
二元母猪,5,标准,2,夏,1,3,,,,,1,3.595271740303816
苏太母猪,4,很瘦,0,春,0,5,,,10,5,,5.3486078215121005
太湖母猪,3,偏瘦,1,春,0,2,,,14,2,,4.16499446907856
苏太母猪,4,偏瘦,1,冬,3,3,2,,,,,3.3898474883658682
二元母猪,5,标准,2,冬,3,4,,,,,3,3.4744243638479992
